Year,DoY,Hour,ER,Rg,Tair,Tsoil,rH,VPD,Ustar,SWC
2020,13,4.5,2.05,-9999,1.56,-9999,96.1,0,0.5,#N/A
2020,13,5,1.86,-9999,1.57,-9999,96.3,0.79,0.49,#N/A
2020,13,5.5,5.37,-9999,1.55,-9999,96.9,0.74,0.51,#N/A
2020,13,6,2.14,-9999,1.75,-9999,97.2,1.64,0.46,#N/A
2020,13,6.5,1.7,-9999,1.89,-9999,97.5,3.3,0.5,#N/A
2020,13,7,4.89,-9999,2.03,-9999,98,5.03,0.48,#N/A
2020,13,7.5,8.9,-9999,2.45,-9999,98.1,-9999,0.47,#N/A
2020,13,8,6.75,-9999,3.08,-9999,97.8,2.58,0.46,#N/A
2020,13,8.5,,-9999,3.82,-9999,97,6.01,0.45,#N/A
2020,13,9,0.66759,92.66,4.14,5.46,98.5,6.1,0.43,#N/A
2020,13,9.5,6.17,126.45,4.5,5.48,98.3,2.37,0.43,#N/A
2020,13,10,0.69323,241.62,5.61,5.52,95.4,0.26,0.41,#N/A
2020,13,10.5,0.71869,343.12,7,5.58,90.1,1.13,0.45,#N/A
2020,13,11,0.73894,392.21,8.15,5.64,84.8,1.17,0.5,#N/A
2020,13,11.5,0.76203,378.62,9.47,5.75,83.7,2.21,0.54,#N/A
2020,13,12,0.7928,521.29,11.23,5.86,76.3,3.07,0.62,#N/A
2020,13,12.5,0.8088,516.76,12.23,6,76.98,4.54,0.67,#N/A
2020,13,13,0.8133,462.86,12.61,6.17,75.14,4.3,0.71,#N/A
2020,13,13.5,0.7916,267.71,11.56,6.34,81.4,2.77,0.73,#N/A
2020,13,14,0.76462,153.49,10.23,6.47,89.4,1.07,0.68,#N/A
2020,13,14.5,,209.51,9.77,6.58,92.8,-9999,0.7,#N/A
2020,13,15,,164.22,9.77,6.68,92.6,-9999,0.65,#N/A
2020,13,15.5,4.44,102.4,9.64,6.78,93.8,2.42,0.62,#N/A
2020,13,16,,91.17,9.62,6.85,93.9,0.13,0.54,#N/A
2020,13,16.5,1.42,115.81,9.92,6.92,91.2,0,0.55,#N/A
2020,13,17,0.7577083,107.2,10.63,6.99,91.1,0,0.54,#N/A
2020,13,17.5,,40.58,10.35,7.05,95.2,0,0.52,#N/A
2020,13,18,1.29,3.59,10.32,7.09,95.2,0,0.53,#N/A
2020,13,18.5,0.75198,0,10.71,7.14,94.8,0,0.33,#N/A
2020,13,19,0.85,0,11.09,7.17,95.2,0,0.32,#N/A
2020,13,19.5,1.03,0,11.43,7.2,95.4,0,0.44,#N/A
2020,13,20,1.94,0,11.63,7.26,95.9,0,0.55,#N/A
2020,13,20.5,1.41,0,11.58,7.33,97,0,0.52,#N/A
2020,13,21,1.9,0,11.59,7.4,97.1,0,0.53,#N/A
2020,13,21.5,1.08,0,11.69,7.47,96.6,0,0.5,#N/A
2020,13,22,1.44,0,11.8,7.53,95.5,0,0.51,#N/A
2020,13,22.5,0.87,0,11.98,7.59,94.7,0,0.52,#N/A
2020,13,23,1.21,0,12.1,7.64,94.7,0,0.5,#N/A
2020,13,23.5,1.21,0,12.2,7.7,94.3,0,0.48,#N/A
2020,14,0,1.31,0,12.06,7.77,95,0,0.51,#N/A
2020,14,0.5,2.08,0,11.47,7.82,96,0,0.43,#N/A
2020,14,1,2.2,-9999,9.25,-9999,96.8,0,0.36,#N/A
2020,14,1.5,,-9999,9.32,-9999,96.9,-9999,-9999,#N/A
2020,14,2,,-9999,9.4,-9999,97.2,-9999,-9999,#N/A
2020,14,2.5,,-9999,9.31,-9999,97.7,-9999,-9999,#N/A
2020,14,3,,-9999,9.03,-9999,98.2,-9999,-9999,#N/A
2020,14,3.5,,-9999,8.75,-9999,98.1,-9999,-9999,#N/A
2020,14,4,,-9999,8.5,-9999,98.5,-9999,-9999,#N/A
2020,14,4.5,,-9999,8.33,-9999,98.4,-9999,-9999,#N/A
2020,14,5,,-9999,8.29,-9999,98.3,-9999,-9999,#N/A
2020,14,5.5,,-9999,8.2,-9999,98.6,-9999,-9999,#N/A
2020,14,6,,-9999,8.2,-9999,98.7,-9999,-9999,#N/A
2020,14,6.5,,-9999,8.27,-9999,98.8,-9999,-9999,#N/A
2020,14,7,,-9999,8.17,-9999,98.7,-9999,-9999,#N/A
2020,14,7.5,,-9999,8.03,-9999,98.9,-9999,-9999,#N/A
2020,14,8,,-9999,8.34,-9999,98.8,-9999,-9999,#N/A
2020,14,8.5,,-9999,8.52,-9999,99,-9999,-9999,#N/A
2020,14,9,,43.48,9.13,7.96,99.1,-9999,-9999,#N/A
2020,14,9.5,,77.26,9.5,7.98,98.9,-9999,-9999,#N/A
2020,14,10,,93.39,9.66,8,99.3,-9999,0.21,#N/A
2020,14,10.5,,113.22,9.67,8.03,99.2,-9999,0.23,#N/A
2020,14,11,0.7597,137.5,9.92,8.06,99.3,0,0.2,#N/A
2020,14,11.5,0.79,201.13,10.22,8.11,99.1,0,0.22,#N/A
2020,14,12,0.78012,200.32,10.55,8.19,97.2,0,0.23,#N/A
2020,14,12.5,1.32,253.62,11.68,8.27,85.2,0.99,0.3,#N/A
2020,14,13,0.8363,375.91,13.09,8.35,79.84,4.08,0.31,#N/A
2020,14,13.5,0.8745,535.78,14.92,8.4,70.72,7.37,0.29,#N/A
2020,14,14,0.9066,499.09,16.43,8.5,60.05,9.95,0.29,#N/A
2020,14,14.5,0.9274,448.82,17.32,8.62,57.17,11.74,0.35,#N/A
2020,14,15,0.94422,442.48,17.98,8.7,54,11.16,0.4,#N/A
2020,14,15.5,0.95626,403.08,18.37,8.8,53.52,11.33,0.48,#N/A
2020,14,16,0.96887,304.08,18.79,8.9,51.37,11.14,0.46,#N/A
2020,14,16.5,0.97511,209.47,18.85,8.99,51.37,10.45,0.4,#N/A
2020,14,17,0.97129,126.31,18.35,9.06,53.56,8.67,0.36,#N/A
2020,14,17.5,1.05,47.96,16.77,9.1,57.46,6.98,0.27,#N/A
2020,14,18,0.905233,5.87,14.27,9.1,67.28,3.79,0.21,#N/A
2020,14,18.5,0.87372,0.04,12.41,9.08,68.72,1.19,0.17,#N/A
2020,14,19,1.03,0,10.98,9.03,72.35,0.56,0.13,#N/A
2020,14,19.5,0.85551,0,11.05,9,79.55,0.18,0.2,#N/A
2020,14,20,0.858693,0,10.99,8.94,80.8,0,0.13,#N/A
2020,14,20.5,1.42,0.03,10.77,8.88,82.2,0,0.24,#N/A
2020,14,21,1.25,0.08,11.18,8.86,88.1,0,0.41,#N/A
2020,14,21.5,1.4,0.09,11.6,8.85,90.7,0,0.45,#N/A
2020,14,22,1.14,0,10.8,8.85,93.3,0,0.41,#N/A
2020,14,22.5,2.14,0,10.22,8.84,95.6,0,0.39,#N/A
2020,14,23,,0,10.34,8.84,96.7,-9999,-9999,#N/A
2020,14,23.5,,0,10.48,8.83,97.6,-9999,-9999,#N/A
2020,15,0,,0,10.6,8.83,98.2,-9999,-9999,#N/A
2020,15,0.5,,0,10.78,8.85,98.4,-9999,-9999,#N/A
2020,15,1,,0,10.5,8.87,98.7,-9999,-9999,#N/A
2020,15,1.5,,-9999,10.16,-9999,97.6,-9999,-9999,#N/A
2020,15,2,,-9999,10.04,-9999,97.9,-9999,-9999,#N/A
2020,15,2.5,,-9999,10.06,-9999,97.8,-9999,-9999,#N/A
2020,15,3,,-9999,10.14,-9999,97.6,-9999,-9999,#N/A
2020,15,3.5,,-9999,9.85,-9999,97.1,-9999,-9999,#N/A
2020,15,4,,-9999,9.89,-9999,96.9,-9999,-9999,#N/A
2020,15,4.5,,-9999,9.61,-9999,96.6,-9999,-9999,#N/A
2020,15,5,,-9999,9.53,-9999,96.6,-9999,-9999,#N/A
2020,15,5.5,,-9999,9.06,-9999,97.3,-9999,-9999,#N/A
2020,15,6,,-9999,9.01,-9999,96.6,-9999,-9999,#N/A
2020,15,6.5,,-9999,9.31,-9999,95.3,-9999,-9999,#N/A
2020,15,7,,-9999,9.28,-9999,95.5,-9999,-9999,#N/A
2020,15,7.5,,-9999,9.13,-9999,93.8,-9999,-9999,#N/A
2020,15,8,,-9999,9.1,-9999,93,-9999,-9999,#N/A
2020,15,8.5,,-9999,8.9,-9999,95,-9999,-9999,#N/A
2020,15,9,,118.48,9.32,8.76,94.7,-9999,0.17,#N/A
2020,15,9.5,,176.86,10.48,8.76,69.01,0.83,0.26,#N/A
2020,15,10,,226.22,8.53,8.76,76.17,2.68,0.63,#N/A
2020,15,10.5,,203.8,5.94,8.69,89.9,1.27,0.63,#N/A
2020,15,11,0.83305,110.28,4.51,8.65,89.7,0,0.59,#N/A
2020,15,11.5,0.8731,274.14,5.96,8.63,83,0.1,0.52,#N/A
2020,15,12,0.90797,301.77,7.21,8.64,77.72,1.46,0.58,#N/A
2020,15,12.5,0.9361,304.3,8.19,8.68,77.23,1.98,0.62,#N/A
2020,15,13,0.9466,290.81,8.45,8.72,75.59,1.97,0.63,#N/A
2020,15,13.5,0.9567,326.9,8.69,8.75,75.05,2.63,0.63,#N/A
2020,15,14,0.9519,257.79,8.33,8.79,74.5,2.25,0.69,#N/A
2020,15,14.5,0.9776,394.47,9.2,8.8,71.09,3.72,0.62,#N/A
2020,15,15,0.9961,371.38,9.78,8.83,69.37,5.13,0.64,#N/A
2020,15,15.5,1.0228,352.67,10.69,8.85,67.22,6.59,0.63,#N/A
2020,15,16,1.0304,237.68,10.82,8.89,69.27,6.59,0.6,0.30
2020,15,16.5,1.01889,114.67,10.18,8.9,71.45,3.46,0.58,0.30
2020,15,17,1.01796,80.43,9.97,8.91,73.09,2.55,0.5,0.30
2020,15,17.5,1.08,32.26,9.19,8.91,77.88,1.48,0.41,0.30
2020,15,18,0.991222,2.92,8.58,8.87,78.66,0.62,0.44,0.30
2020,15,18.5,1.43,0,8.41,8.84,80.2,0.41,0.51,0.30
2020,15,19,1.15,0,8.16,8.79,81.6,0.2,0.44,0.30
2020,15,19.5,0.984128,0,7.83,8.76,83,0,0.5,0.30
2020,15,20,1,0,7.48,8.72,83,0,0.45,0.30
2020,15,20.5,1.23,0,7.22,8.69,82.9,0,0.48,0.30
2020,15,21,0.98,0,6.57,8.64,81.6,0,0.58,0.30
2020,15,21.5,1,0,5.75,8.6,82.6,0,0.62,0.30
2020,15,22,2.46,0,5.02,8.54,77.76,0,0.73,0.30
2020,15,22.5,1.05,-9999,4.11,-9999,79.36,0.25,0.79,0.30
2020,15,23,0.88879,-9999,3.33,-9999,82.2,0.03,0.73,0.30
2020,15,23.5,,-9999,3.03,-9999,82,-9999,-9999,#N/A
2020,16,0,,-9999,2.79,-9999,83,-9999,-9999,#N/A
2020,16,0.5,,-9999,2.4,-9999,84.3,-9999,-9999,#N/A
2020,16,1,,-9999,1.47,-9999,81.4,-9999,-9999,#N/A
2020,16,1.5,,-9999,0.79,-9999,82.9,-9999,-9999,#N/A
2020,16,2,,-9999,-0.1,-9999,79.93,-9999,-9999,#N/A
2020,16,2.5,,-9999,-0.81,-9999,81.1,-9999,-9999,#N/A
2020,16,3,,-9999,-1.3,-9999,78.43,-9999,-9999,#N/A
2020,16,3.5,,-9999,-1.48,-9999,80.2,-9999,-9999,#N/A
2020,16,4,,-9999,-1.66,-9999,79.56,-9999,-9999,#N/A
2020,16,4.5,,-9999,-1.95,-9999,78.34,-9999,-9999,#N/A
2020,16,5,,-9999,-2.29,-9999,76.77,-9999,-9999,#N/A
2020,16,5.5,,-9999,-2.5,-9999,77.66,-9999,-9999,#N/A
2020,16,6,,-9999,-2.63,-9999,73.95,-9999,-9999,#N/A
2020,16,6.5,,-9999,-2.82,-9999,71.7,-9999,-9999,#N/A
2020,16,7,,-9999,-2.88,-9999,71.94,-9999,-9999,#N/A
2020,16,7.5,,-9999,-2.97,-9999,70,-9999,-9999,#N/A
2020,16,8,,-9999,-3.04,-9999,72.45,-9999,-9999,#N/A
2020,16,8.5,,-9999,-3.18,-9999,69.8,-9999,-9999,#N/A
2020,16,9,,34.74,-2.98,6.68,68.01,-9999,-9999,0.29
2020,16,9.5,0.76631,62.09,-2.99,6.63,66.94,0.3,0.57,0.30
2020,16,10,0.7701,86.23,-2.96,6.58,67.93,0.43,0.64,0.30
2020,16,10.5,0.7803,95.11,-2.73,6.54,66.46,0.55,0.63,0.30
2020,16,11,0.798,165.26,-2.27,6.5,63.45,0.77,0.59,0.30
2020,16,11.5,0.8253,251.13,-1.51,6.48,60.62,1.53,0.6,0.30
2020,16,12,0.8396,216.76,-1.16,6.5,59.01,1.64,0.58,0.30
2020,16,12.5,0.8632,308.79,-0.52,6.5,58.05,2.1,0.6,0.30
2020,16,13,0.8805,285.19,-0.08,6.52,55.94,2.48,0.61,0.30
2020,16,13.5,0.894,247.96,0.24,6.56,54.98,2.52,0.55,0.30
2020,16,14,0.904,197.06,0.45,6.6,56.69,2.23,0.58,0.30
2020,16,14.5,0.901,118.21,0.26,6.61,57.24,1.94,0.58,0.30
2020,16,15,0.8994,87.73,0.11,6.6,56.45,1.64,0.51,0.30
2020,16,15.5,0.9055,69.34,0.2,6.6,56.55,1.64,0.44,0.30
2020,16,16,0.9146,66.08,0.38,6.59,58.26,1.65,0.46,0.30
2020,16,16.5,,39.36,0.17,6.58,59.83,-9999,-9999,#N/A
2020,16,17,,16.82,-0.01,6.56,60.82,-9999,-9999,#N/A
2020,16,17.5,,5.06,-0.2,6.52,62.7,-9999,-9999,#N/A
2020,16,18,,0.46,-0.56,6.49,78.53,-9999,-9999,#N/A
2020,16,18.5,,0.08,-0.89,6.45,84.3,-9999,-9999,#N/A
2020,16,19,,0.04,-0.89,6.42,86,-9999,-9999,#N/A
2020,16,19.5,,0.04,-0.76,6.4,89.1,-9999,-9999,#N/A
2020,16,20,,0.01,-0.79,6.36,91.5,-9999,-9999,#N/A
2020,16,20.5,,0.01,-0.79,6.29,91.8,-9999,-9999,#N/A
2020,16,21,,0,-0.78,6.23,93.9,-9999,-9999,#N/A
2020,16,21.5,,0,-0.59,6.21,95.6,-9999,-9999,#N/A
2020,16,22,,-9999,-0.56,-9999,95.5,-9999,-9999,#N/A
2020,16,22.5,,-9999,-0.38,-9999,95.8,-9999,-9999,#N/A
2020,16,23,,-9999,-0.18,-9999,96.5,-9999,-9999,#N/A
2020,16,23.5,,-9999,-0.14,-9999,97.4,-9999,-9999,#N/A
2020,17,0,,-9999,-0.06,-9999,97.8,-9999,-9999,#N/A
2020,17,0.5,,-9999,0,-9999,98.1,-9999,-9999,#N/A
2020,17,1,,-9999,0.05,-9999,98.4,-9999,-9999,#N/A
2020,17,1.5,,-9999,0.13,-9999,98.4,-9999,-9999,#N/A
2020,17,2,,-9999,0.2,-9999,98.6,-9999,-9999,#N/A
2020,17,2.5,,-9999,0.26,-9999,98.6,-9999,-9999,#N/A
2020,17,3,,-9999,0.25,-9999,98.9,-9999,-9999,#N/A
2020,17,3.5,,-9999,0.26,-9999,98.9,-9999,-9999,#N/A
2020,17,4,,-9999,0.36,-9999,99,-9999,-9999,#N/A
2020,17,4.5,,-9999,0.49,-9999,99.1,-9999,-9999,#N/A
2020,17,5,,-9999,0.43,-9999,99.1,-9999,-9999,#N/A
2020,17,5.5,,-9999,0.49,-9999,99,-9999,-9999,#N/A
2020,17,6,,-9999,0.72,-9999,99.3,-9999,-9999,#N/A
2020,17,6.5,,-9999,0.93,-9999,99.4,-9999,-9999,#N/A
2020,17,7,,-9999,1.42,-9999,99.5,-9999,-9999,#N/A
2020,17,7.5,,-9999,1.71,-9999,99.3,-9999,-9999,#N/A
2020,17,8,,-9999,1.99,-9999,99,-9999,-9999,#N/A
2020,17,8.5,,-9999,2.28,-9999,98.9,-9999,-9999,#N/A
2020,17,9,,-9999,2.77,-9999,98.2,-9999,-9999,0.33
2020,17,9.5,,-9999,3.28,-9999,97.4,-9999,-9999,#N/A
2020,17,10,,-9999,3.58,-9999,97.3,-9999,-9999,#N/A
2020,17,10.5,,-9999,3.89,-9999,97.1,-9999,-9999,0.34
2020,17,11,,-9999,4.35,-9999,96,-9999,0.48,0.35
2020,17,11.5,,-9999,4.79,-9999,97.3,-9999,0.24,0.35
2020,17,12,,105.75,5.25,5.7,98,-9999,1.2,0.35
2020,17,12.5,,104.57,5.58,5.74,97.7,-9999,-9999,0.35
2020,17,13,,90.67,5.85,5.8,98.3,-9999,-9999,0.34
2020,17,13.5,,68.8,6.3,5.86,98.2,-9999,-9999,#N/A
2020,17,14,,58.42,6.3,5.91,98.1,-9999,-9999,#N/A
2020,17,14.5,,81.02,6.3,5.96,98.3,-9999,-9999,0.34
2020,17,15,,76.59,6.52,6.02,98.1,-9999,-9999,0.32
2020,17,15.5,,59.38,6.52,6.07,97.8,-9999,-9999,#N/A
2020,17,16,,42.75,6.36,6.13,97.7,-9999,-9999,#N/A
2020,17,16.5,,31.43,6.32,6.18,97.7,-9999,-9999,#N/A
2020,17,17,,24.88,6.24,6.22,97.6,-9999,-9999,#N/A
2020,17,17.5,,-9999,6.18,-9999,96.5,-9999,-9999,#N/A
2020,17,18,,-9999,6.27,-9999,96.7,-9999,-9999,#N/A
2020,17,18.5,,-9999,6.17,-9999,97.4,-9999,-9999,#N/A
2020,17,19,,-9999,6.19,-9999,97.7,-9999,-9999,#N/A
2020,17,19.5,,-9999,6.19,-9999,98.3,-9999,-9999,#N/A
2020,17,20,,-9999,6.18,-9999,98.2,-9999,-9999,#N/A
2020,17,20.5,,-9999,6.2,-9999,97.2,-9999,-9999,#N/A
2020,17,21,,-9999,6.42,-9999,96.4,-9999,-9999,#N/A
2020,17,21.5,,-9999,6.93,-9999,96.4,-9999,-9999,#N/A
2020,17,22,,-9999,7.2,-9999,97,-9999,-9999,#N/A
2020,17,22.5,,-9999,7.44,-9999,97.9,-9999,-9999,#N/A
2020,17,23,,-9999,7.62,-9999,97.4,-9999,-9999,#N/A
2020,17,23.5,,-9999,7.92,-9999,96.2,-9999,-9999,#N/A
2020,18,0,,-9999,8.17,-9999,93.6,-9999,-9999,#N/A
2020,18,0.5,,-9999,7.98,-9999,95,-9999,-9999,#N/A
2020,18,1,,-9999,7.56,-9999,93.4,-9999,-9999,#N/A
2020,18,1.5,,-9999,7.34,-9999,91.7,-9999,-9999,#N/A
2020,18,2,,-9999,7.42,-9999,86.9,-9999,-9999,#N/A
2020,18,2.5,,-9999,7.56,-9999,76.49,-9999,-9999,#N/A
2020,18,3,,-9999,7.59,-9999,79.86,-9999,-9999,#N/A
2020,18,3.5,,-9999,6.86,-9999,78.26,-9999,-9999,#N/A
2020,18,4,,-9999,7.49,-9999,77.41,-9999,-9999,#N/A
2020,18,4.5,,-9999,6.82,-9999,74.39,-9999,-9999,#N/A
2020,18,5,,-9999,6.59,-9999,72.11,-9999,-9999,#N/A
2020,18,5.5,,-9999,4.63,-9999,74.8,-9999,-9999,#N/A
2020,18,6,,-9999,3.59,-9999,75.15,-9999,-9999,#N/A
2020,18,6.5,,-9999,2.73,-9999,70.59,-9999,-9999,#N/A
2020,18,7,,-9999,1.84,-9999,72.27,-9999,-9999,#N/A
2020,18,7.5,,-9999,1.5,-9999,71.25,-9999,-9999,#N/A
2020,18,8,,-9999,1.21,-9999,70.64,-9999,-9999,0.30
2020,18,8.5,0.95,76.36,1.33,6.28,65.6,0.26,0.58,0.33
2020,18,9,0.93743,140.94,1.79,6.25,59.42,1.23,0.55,0.33
2020,18,9.5,0.96129,226.72,2.58,6.21,57.24,2.02,0.58,0.33
2020,18,10,0.98432,310.51,3.35,6.17,51.88,2.94,0.65,0.33
2020,18,10.5,1.0028,387.23,3.98,6.12,49.52,3.51,0.77,0.33
2020,18,11,1.0233,452.9,4.68,6.09,47.97,4.13,0.78,0.33
2020,18,11.5,1.0415,506.79,5.31,6.1,42.68,5.21,0.79,0.33
2020,18,12,1.0616,545.29,6.01,6.12,40.09,6.88,0.78,0.33
2020,18,12.5,1.0842,568.84,6.8,6.16,38,7.96,0.71,0.33
2020,18,13,1.0902,577.9,7.04,6.21,35.2,8.51,0.77,0.33
2020,18,13.5,1.0933,570.65,7.18,6.27,34.08,8.74,0.75,0.33
2020,18,14,1.0972,548.01,7.35,6.32,35.03,9.18,0.71,0.33
2020,18,14.5,1.1046,510.42,7.64,6.38,35.13,9.37,0.65,0.33
2020,18,15,1.1073,457.88,7.77,6.42,36.43,9.17,0.58,0.33
2020,18,15.5,1.1064,393.12,7.78,6.47,35.98,10.5,0.58,0.33
2020,18,16,1.1011,317.3,7.64,6.5,35.13,9.69,0.59,0.33
2020,18,16.5,1.0911,232.34,7.34,6.52,35.88,8.18,0.53,0.33
2020,18,17,1.07489,144.25,6.83,6.53,37.42,7.35,0.48,0.33
2020,18,17.5,1.03742,54.03,5.61,6.52,45.31,6.05,0.41,0.33
2020,18,18,0.9563,7.58,2.97,6.44,55.62,1.96,0.19,0.33
2020,18,18.5,0.53607,0.17,1.71,6.36,60.48,0.36,0.06,0.32
2020,18,19,,0,0.67,6.27,63.99,0,0.11,0.32
2020,18,19.5,1.27042,0,1.07,6.16,58.85,0,0.05,0.32
2020,18,20,0.33392,0,1.25,6.04,61.69,0,0.03,0.32
2020,18,20.5,0.25282,0,-0.01,5.92,65.72,0,0.05,0.32
2020,18,21,0.188272,0,-0.41,5.79,62.65,0,0.03,0.32
2020,18,21.5,0.315694,0,-0.18,5.67,66.06,0,0.02,0.32
2020,18,22,,0,-0.46,5.56,67.6,0,0.03,0.32
2020,18,22.5,,0,-0.84,5.47,67.67,0,0.03,0.32
2020,18,23,,0,-1.3,5.35,68.97,-9999,-9999,#N/A
2020,18,23.5,,0,-1.44,5.25,71.4,-9999,-9999,#N/A
2020,19,0,,0,-1.35,5.18,72.29,-9999,-9999,#N/A
2020,19,0.5,,0,-1.07,5.09,69.38,-9999,-9999,#N/A
2020,19,1,,0.01,-0.83,5,68.94,-9999,-9999,#N/A
2020,19,1.5,,-9999,-2.41,-9999,92.9,-9999,-9999,#N/A
2020,19,2,,-9999,-2.42,-9999,90.3,-9999,-9999,#N/A
2020,19,2.5,,-9999,-2.29,-9999,85.3,-9999,-9999,#N/A
2020,19,3,,-9999,-2.46,-9999,91.8,-9999,-9999,#N/A
2020,19,3.5,,-9999,-3.23,-9999,94.5,-9999,-9999,#N/A
2020,19,4,,-9999,-3.46,-9999,95.9,-9999,-9999,#N/A
2020,19,4.5,,-9999,-2.59,-9999,92.8,-9999,-9999,#N/A
2020,19,5,,-9999,-2.65,-9999,83.6,-9999,-9999,#N/A
2020,19,5.5,,-9999,-1.53,-9999,78.58,-9999,-9999,#N/A
2020,19,6,,-9999,-2.16,-9999,81.9,-9999,-9999,#N/A
2020,19,6.5,,-9999,-1.3,-9999,78.14,-9999,-9999,#N/A
2020,19,7,,-9999,-0.91,-9999,77.15,-9999,-9999,#N/A
2020,19,7.5,,-9999,-0.8,-9999,78.85,-9999,-9999,#N/A
2020,19,8,,15.48,-0.12,4.34,71.79,-9999,-9999,0.31
2020,19,8.5,0.82507,32.67,-0.41,4.33,76.53,0,0.08,0.32
2020,19,9,0.84213,77.45,0.18,4.34,76.79,0,0.13,0.32
2020,19,9.5,0.8732,139.76,1.24,4.37,74.85,0,0.16,0.32
2020,19,10,0.91653,296.6,2.72,4.4,59.25,1.36,0.24,0.32
2020,19,10.5,0.9773,386.32,4.82,4.41,45.18,3.56,0.33,0.32
2020,19,11,1.0252,324.64,6.52,4.47,37.74,5.28,0.35,0.32
2020,19,11.5,1.0295,307.74,6.71,4.57,36.54,4.85,0.34,0.32
2020,19,12,1.0716,514.95,8.24,4.66,30.36,8.24,0.4,0.32
2020,19,12.5,1.0888,469.2,8.9,4.8,33.56,8.84,0.39,0.32
2020,19,13,1.0873,387.23,8.89,4.95,31.14,8.47,0.39,0.32
2020,19,13.5,1.0994,523.55,9.37,5.06,28.51,8.89,0.37,0.32
2020,19,14,1.1037,441.58,9.57,5.19,27.32,9.27,0.38,0.32
2020,19,14.5,1.1151,405.8,10.03,5.32,27.73,9.44,0.33,0.32
2020,19,15,1.1297,463.77,10.61,5.38,28.17,11.06,0.3,0.32
2020,19,15.5,1.1273,394.93,10.57,5.48,29.74,10.91,0.33,0.32
2020,19,16,1.1261,316.49,10.57,5.57,31.04,10.17,0.31,0.32
2020,19,16.5,1.1221,232.74,10.47,5.67,29.06,9.62,0.3,0.32
2020,19,17,1.1065,142.21,9.94,5.74,32.16,8.44,0.23,0.32
2020,19,17.5,,60.19,8.71,5.78,42.98,6.27,0.14,0.32
2020,19,18,,7.16,6.21,5.76,57.11,1.81,0.05,0.32
2020,19,18.5,,0.19,4.05,5.7,63.57,0.05,0.03,0.32
2020,19,19,0.79,0.01,2.56,5.64,66.59,0,0.06,0.32
2020,19,19.5,1.426798,0.01,2.34,5.58,63.52,0,0.06,0.32
2020,19,20,4.49,0,1.82,5.52,62.76,0,0.23,0.32
2020,19,20.5,,0,2.21,5.46,69.66,0,0.23,0.32
2020,19,21,0.84777,0,1.12,5.4,73.21,0,0.13,0.32
2020,19,21.5,0.302,0.02,0.99,5.32,73.99,0,0.06,0.32
2020,19,22,,0.03,-0.21,5.25,80.4,0,0.08,0.32
2020,19,22.5,0.76987,0.04,-1.42,5.16,83.4,-9999,0.07,0.32
2020,19,23,,0.03,-1.89,5.08,83.5,-9999,-9999,#N/A
2020,19,23.5,,0,-2.15,4.99,84.7,-9999,-9999,#N/A
2020,20,0,,0,-2.09,4.9,83.3,-9999,-9999,#N/A
2020,20,0.5,,-9999,-1.52,-9999,88.9,-9999,-9999,#N/A
2020,20,1,,-9999,-2.19,-9999,90,-9999,-9999,#N/A
2020,20,1.5,,-9999,-1.97,-9999,86.7,-9999,-9999,#N/A
2020,20,2,,-9999,-2.23,-9999,85.8,-9999,-9999,#N/A
2020,20,2.5,,-9999,-2.46,-9999,92.2,-9999,-9999,#N/A
2020,20,3,,-9999,-2.98,-9999,94.8,-9999,-9999,#N/A
2020,20,3.5,,-9999,-2.81,-9999,92.2,-9999,-9999,#N/A
2020,20,4,,-9999,-3.08,-9999,94,-9999,-9999,#N/A
2020,20,4.5,,-9999,-3.21,-9999,94.7,-9999,-9999,#N/A
2020,20,5,,-9999,-3.97,-9999,94.5,-9999,-9999,#N/A
2020,20,5.5,,-9999,-3.8,-9999,93.9,-9999,-9999,#N/A
2020,20,6,,-9999,-3.82,-9999,89.1,-9999,-9999,#N/A
2020,20,6.5,,-9999,-3.86,-9999,90.8,-9999,-9999,#N/A
2020,20,7,,-9999,-4.17,-9999,90,-9999,-9999,#N/A
2020,20,7.5,,-9999,-4.57,-9999,90.9,-9999,-9999,#N/A
2020,20,8,,22,-4.58,3.52,87,-9999,-9999,0.31
2020,20,8.5,0.75,58.47,-3.48,3.5,84.2,0,0.14,0.32
2020,20,9,1.35,140.13,-1.83,3.5,82,0.01,0.18,0.32
2020,20,9.5,0.7697,225.63,-0.77,3.52,73.05,0.44,0.25,0.32
2020,20,10,1.21,309.83,0.17,3.55,62.15,1.08,0.34,0.32
2020,20,10.5,0.8255,385.87,1.24,3.57,59.35,1.8,0.32,0.32
2020,20,11,0.8582,451.09,2.43,3.59,56.38,2.88,0.32,0.32
2020,20,11.5,0.9022,504.98,4.04,3.67,48.97,4.68,0.3,0.32
2020,20,12,0.9445,544.38,5.62,3.77,44.63,6.36,0.34,0.32
2020,20,12.5,0.9843,568.39,7.13,3.89,43.15,7.37,0.34,0.32
2020,20,13,1.0254,577.9,8.72,4.02,39.12,8.84,0.34,0.32
2020,20,13.5,1.0501,571.11,9.71,4.18,39.36,9.46,0.34,0.32
2020,20,14,1.0688,548.46,10.48,4.34,39.32,9.85,0.28,0.32
2020,20,14.5,1.0837,511.32,11.11,4.49,37.1,9.34,0.26,0.32
2020,20,15,1.0962,460.14,11.65,4.64,35.4,10.21,0.29,0.32
2020,20,15.5,1.1116,393.12,12.31,4.79,35.5,10.3,0.3,0.32
